OTU,Domain,Clade1,Class,Order,Family,Genus,Species,WTU.domain,WTU.clade1,WTU.class,WTU.order,WTU.family,WTU.genus,WTU.species
OTU6165,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4235,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU3603,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU3778,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7437,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU3187,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7682,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4688,Eukaryota,NA,NA,NA,NA,NA,uncultured fungus,2,5,6,37,72,270,683
OTU4418,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU3898,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU5162,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU6166,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU3620,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4629,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8801,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU5454,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7426,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Setaria,Setaria italica,2,4,4,7,10,59,133
OTU8250,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4478,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU9044,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU6500,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7676,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU5033,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7878,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8432,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU5909,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8988,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8429,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU5299,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU60,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU54,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU260,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU367,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU407,Eukaryota,Streptophyta,NA,Zygophyllales,Zygophyllaceae,Kallstroemia,Kallstroemia parviflora,2,4,5,35,70,267,677
OTU450,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU800,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU1051,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU2622,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU5812,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU2776,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU4172,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU2628,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU4162,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU4014,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8485,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU6736,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU3406,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU3190,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU5001,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU3287,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU4343,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU3437,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU5780,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU7617,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU8167,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU7317,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU4638,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU3171,Eukaryota,Streptophyta,NA,Zygophyllales,Zygophyllaceae,Kallstroemia,Kallstroemia parviflora,2,4,5,35,70,267,677
OTU3726,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7200,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8310,Eukaryota,NA,NA,NA,NA,NA,uncultured fungus,2,5,6,37,72,270,683
OTU7730,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU7056,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU6964,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU5140,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU8542,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU5744,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU5665,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4783,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU4521,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4440,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU8639,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU6275,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU6525,Eukaryota,Streptophyta,NA,Zygophyllales,Zygophyllaceae,Kallstroemia,Kallstroemia parviflora,2,4,5,35,70,267,677
OTU6512,Eukaryota,Streptophyta,NA,Sapindales,Sapindaceae,Acer,Acer pseudoplatanus,2,4,5,32,66,259,650
OTU5470,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4317,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU5562,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU7014,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU4609,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU7212,Eukaryota,NA,NA,NA,NA,NA,uncultured fungus,2,5,6,37,72,270,683
OTU6297,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU8781,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU7227,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7556,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU7244,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Chaenactis,Chaenactis macrantha,2,4,5,10,13,80,176
OTU5833,Eukaryota,NA,NA,NA,NA,NA,uncultured fungus,2,5,6,37,72,270,683
OTU8136,Eukaryota,NA,NA,NA,NA,NA,uncultured fungus,2,5,6,37,72,270,683
OTU7082,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7386,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4290,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7314,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU9101,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4761,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU3521,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8361,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU6992,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7051,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8217,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8774,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU1167,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU1771,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU2568,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU3628,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU3380,Eukaryota,Streptophyta,NA,Caryophyllales,Talinaceae,Talinum,Talinum caffrum,2,4,5,13,31,173,397
OTU4106,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU1213,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU5695,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU5857,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU7875,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU3388,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU3426,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU756,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,Unclassified,3,6,7,38,73,271,684
OTU3558,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU7345,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU6180,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU8752,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU7975,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU4614,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU7664,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU8325,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU7741,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Amaranthus,Amaranthus spinosus,2,4,5,13,20,139,311
OTU5993,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU5089,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU4917,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU4441,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU8503,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU5889,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU8564,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU8451,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU7504,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU7334,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU5422,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU4896,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU5634,Eukaryota,Streptophyta,NA,Caryophyllales,Talinaceae,Talinum,Talinum caffrum,2,4,5,13,31,173,397
OTU8291,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU7112,Eukaryota,Streptophyta,NA,Caryophyllales,Polygonaceae,Eriogonum,Eriogonum abertianum,2,4,5,13,29,168,380
OTU5107,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Vachellia,Vachellia constricta,2,4,5,19,38,208,535
OTU2332,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Urochloa,Urochloa platynota,2,4,4,7,10,67,150
OTU3827,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU2416,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU2881,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU2912,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Urochloa,Urochloa platynota,2,4,4,7,10,67,150
OTU3285,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU3909,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU2998,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Astragalus,Astragalus xiphidioides,2,4,5,19,38,190,488
OTU4508,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU4109,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Bouteloua,Bouteloua aristidoides,2,4,4,7,10,26,55
OTU3941,Eukaryota,Streptophyta,NA,Caryophyllales,Polygonaceae,Eriogonum,Eriogonum abertianum,2,4,5,13,29,168,380
OTU5952,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU8539,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU5289,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU7880,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU6366,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU4477,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU5390,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU8562,Eukaryota,Streptophyta,NA,Caryophyllales,Amaranthaceae,Tidestromia,Tidestromia lanuginosa,2,4,5,13,20,141,314
OTU5928,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU1369,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU1968,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU3781,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8560,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Ambrosia,Ambrosia artemisiifolia,2,4,5,10,13,75,164
OTU3750,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4523,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU6734,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7817,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4821,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8858,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8062,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8160,Eukaryota,Streptophyta,NA,Asterales,Asteraceae,Monactis,Monactis pallatangensis,2,4,5,10,13,101,219
OTU5955,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU1344,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU2023,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU4183,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU2690,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7602,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8368,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7033,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU3624,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7789,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU6913,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU9026,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU5378,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU8680,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7148,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU7444,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU9064,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Panicum,Panicum miliaceum,2,4,4,7,10,55,122
OTU37,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU2788,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU987,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU1965,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU1869,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Astragalus,Astragalus hypoglottis,2,4,5,19,38,190,454
OTU2486,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU2230,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU2065,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU9010,Eukaryota,Streptophyta,NA,Boraginales,Hydrophyllaceae,Phacelia,Phacelia arizonica,2,4,5,11,16,128,273
OTU8190,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU3574,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Hordeum,Hordeum stenostachys,2,4,4,7,10,47,109
OTU4977,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU4665,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU7280,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU5267,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU5770,Eukaryota,Streptophyta,Liliopsida,Poales,Poaceae,Eriochloa,Eriochloa polystachya,2,4,4,7,10,42,98
OTU7868,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU5743,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU8321,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Astragalus,Astragalus triradiatus,2,4,5,19,38,190,483
OTU5118,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU8659,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU5039,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Senna,Senna covesii,2,4,5,19,38,206,533
OTU8262,Eukaryota,Streptophyta,NA,Fabales,Fabaceae,Astragalus,Astragalus bethlehemiticus,2,4,5,19,38,190,438
