OTU,Kingdom,Clade1,Clade2,Order,Family,Subfamily,Genus,Species,WTU.kingdom,WTU.clade1,WTU.clade2,WTU.order,WTU.family,WTU.subfamily,WTU.genus,WTU.species
OTU3136,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU2952,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU3722,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU3412,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU3401,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU4237,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU3669,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU3928,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,NA,NA,NA,1,1,10,37,88,124,729,1324
OTU5152,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU5256,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,NA,NA,NA,1,1,10,37,88,124,729,1324
OTU4298,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU4619,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU5498,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU5262,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,NA,NA,NA,1,1,10,37,88,124,729,1324
OTU8100,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU5101,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU4757,Viridiplantae,Streptophyta,asterids,NA,NA,NA,NA,NA,1,1,1,11,42,60,334,488
OTU5547,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU5008,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,NA,NA,NA,1,1,10,37,88,124,729,1324
OTU5576,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU6837,Viridiplantae,Streptophyta,rosids,Rosales,Rosaceae,NA,NA,NA,1,1,10,40,96,137,766,1391
OTU10800,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU6538,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU7016,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU2829,Viridiplantae,Streptophyta,rosids,Rosales,Rosaceae,Rosoideae,Rubus,NA,1,1,10,40,96,136,764,1389
OTU1556,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU13719,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU12191,Viridiplantae,Streptophyta,rosids,NA,NA,NA,NA,NA,1,1,10,44,106,149,795,1431
OTU9054,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,NA,NA,NA,1,1,10,37,88,124,729,1324
OTU12173,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU16209,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU15715,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU14691,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU14620,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8438,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,NA,NA,NA,1,1,10,37,88,124,729,1324
OTU11016,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,NA,NA,NA,1,1,10,37,88,124,729,1324
OTU8020,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU9612,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU11637,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8177,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU10921,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU11178,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU12789,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8310,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU11335,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU10834,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU14101,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,NA,NA,NA,1,1,10,37,88,124,729,1324
OTU9741,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8585,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU16302,Viridiplantae,Streptophyta,rosids,Rosales,Rosaceae,Dryadoideae,NA,NA,1,1,10,40,96,134,752,1364
OTU1905,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU7920,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU5635,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU7084,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU5686,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU3835,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU13293,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU6401,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU7900,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU5044,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU5694,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU8737,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU11877,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU6280,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU7175,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU4340,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU10641,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU12878,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU5726,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU13735,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU14121,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU15400,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU91,Viridiplantae,Streptophyta,rosids,Cucurbitales,Cucurbitaceae,NA,NA,NA,1,1,10,32,71,100,595,1017
OTU1601,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU1949,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU2659,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU5673,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU6359,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU4550,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU7545,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU9283,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU5254,Viridiplantae,Streptophyta,NA,Asparagales,Hyacinthaceae,Urgineoideae,Drimia,NA,1,1,11,46,111,160,814,1463
OTU8396,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU6908,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU9544,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU6162,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU9720,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU7237,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU6066,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU10122,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU9174,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU8256,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU15480,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU16804,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU15305,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU10170,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU9272,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU15087,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU14370,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU15379,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU16833,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU9287,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU7880,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU8009,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU14745,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU16925,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU15988,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU13463,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU9488,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU11142,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU11519,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU10521,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU11183,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU16957,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU14964,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU15618,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU9600,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU15751,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU10315,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU16439,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU9833,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU10778,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU13031,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU7870,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU9426,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU13187,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU15419,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU11445,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU8266,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU8308,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU12573,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU11093,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU11318,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU16863,Viridiplantae,Streptophyta,NA,Asparagales,NA,NA,NA,NA,1,1,11,46,113,162,818,1467
OTU143,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU655,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU1948,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
OTU2509,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,NA,NA,1,1,11,47,115,168,830,1490
OTU3700,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU4660,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU11388,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU5308,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU9663,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,NA,NA,1,1,11,47,115,168,830,1490
OTU13825,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU5475,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU6026,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU15876,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU17138,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,NA,NA,1,1,11,47,115,168,830,1490
OTU6103,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU8365,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,NA,NA,1,1,11,47,115,168,830,1490
OTU13768,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU14618,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU12835,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU15122,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU14189,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU12886,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU16427,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU8678,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU14611,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU14249,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU13032,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU10062,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU11572,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU10257,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU13743,Viridiplantae,Streptophyta,NA,Caryophyllales,Amaranthaceae,NA,Tidestromia,Tidestromia_suffruticosa,1,1,11,47,115,168,829,1488
OTU3159,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU5162,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU6221,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU5217,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU10080,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU7046,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU6525,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,Malva,Malva_parviflora,1,1,10,37,88,123,725,1319
OTU5871,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU6579,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8276,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8820,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8955,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU12357,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU9387,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU12099,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU12122,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU13349,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU14655,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU13908,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU10952,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8355,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU9997,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU13979,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU15550,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU9533,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU10271,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU11333,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU14449,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU13693,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8709,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU7878,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU17079,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU15378,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU10224,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU13317,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU12818,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8295,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU12437,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU10121,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU12451,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU9650,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU16831,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU8220,Viridiplantae,Streptophyta,rosids,Malvales,Malvaceae,Malvoideae,NA,NA,1,1,10,37,88,123,728,1323
OTU111,Viridiplantae,Streptophyta,NA,NA,NA,NA,NA,NA,1,1,11,58,141,200,898,1596
