OTU,SampleID,Reads
OTU5539,S010092,1
OTU43365,S010092,1
OTU54839,S010092,1
OTU5609,S010092,1
OTU28587,S010092,1
OTU1023,S010092,1
OTU43150,S010092,1
OTU102408,S010092,1
OTU71762,S010092,1
OTU88700,S010092,1
OTU93076,S010092,1
OTU98242,S010092,1
OTU23813,S010092,1
OTU96365,S010092,1
OTU20237,S010094,9070
OTU1859,S010094,2010
OTU58181,S010094,679
OTU361,S010094,519
OTU150,S010094,416
OTU1447,S010094,225
OTU97283,S010094,149
OTU42816,S010094,145
OTU52764,S010094,116
OTU932,S010094,101
OTU14879,S010094,88
OTU79705,S010094,74
OTU61757,S010094,38
OTU20441,S010094,36
OTU94346,S010094,31
OTU54107,S010094,28
OTU29631,S010094,27
OTU776,S010094,19
OTU6465,S010094,18
OTU8497,S010094,9
OTU8295,S010094,9
OTU30817,S010094,7
OTU90583,S010094,5
OTU76829,S010094,5
OTU1979,S010094,4
OTU56336,S010094,3
OTU55764,S010094,3
OTU1974,S010094,3
OTU35328,S010094,3
OTU763,S010094,2
OTU1284,S010094,2
OTU16029,S010094,2
OTU650,S010094,2
OTU97703,S010094,2
OTU1439,S010094,2
OTU51283,S010094,2
OTU6323,S010094,2
OTU51,S010094,2
OTU44583,S010094,2
OTU64969,S010094,2
OTU234,S010094,2
OTU35769,S010094,2
OTU75010,S010094,2
OTU666,S010094,1
OTU54932,S010094,1
OTU102761,S010094,1
OTU46850,S010094,1
OTU52261,S010094,1
OTU409,S010094,1
OTU16679,S010094,1
OTU2677,S010094,1
OTU35213,S010094,1
OTU55884,S010094,1
OTU10790,S010094,1
OTU80517,S010094,1
OTU1268,S010094,1
OTU35442,S010094,1
OTU47726,S010094,1
OTU67423,S010094,1
OTU1519,S010094,1
OTU93243,S010094,1
OTU64126,S010094,1
OTU18620,S010094,1
OTU40964,S010094,1
OTU53045,S010094,1
OTU101170,S010094,1
OTU37026,S010094,1
OTU23611,S010094,1
OTU479,S010094,1
OTU94400,S010094,1
OTU82938,S010094,1
OTU150,S010095,2709
OTU14879,S010095,2653
OTU94346,S010095,1155
OTU61757,S010095,1076
OTU666,S010095,1009
OTU1447,S010095,924
OTU97283,S010095,351
OTU11466,S010095,350
OTU1370,S010095,347
OTU22826,S010095,302
OTU763,S010095,153
OTU181,S010095,144
OTU52261,S010095,100
OTU83482,S010095,91
OTU12618,S010095,73
OTU30204,S010095,70
OTU80767,S010095,64
OTU8807,S010095,58
OTU267,S010095,57
OTU84646,S010095,52
OTU650,S010095,50
OTU2961,S010095,46
OTU56336,S010095,45
OTU81356,S010095,35
OTU36557,S010095,33
OTU98641,S010095,32
OTU1284,S010095,30
OTU4186,S010095,26
OTU3071,S010095,23
OTU63,S010095,22
OTU30817,S010095,21
OTU51283,S010095,21
OTU16679,S010095,20
OTU28,S010095,20
OTU1037,S010095,18
OTU52909,S010095,17
OTU78221,S010095,16
OTU47833,S010095,16
OTU956,S010095,15
OTU11114,S010095,15
OTU55764,S010095,14
OTU24429,S010095,14
OTU94020,S010095,14
OTU17696,S010095,13
OTU6639,S010095,13
OTU80517,S010095,13
OTU79531,S010095,13
OTU409,S010095,12
OTU100514,S010095,12
OTU88760,S010095,11
OTU2109,S010095,11
OTU3556,S010095,10
OTU12232,S010095,10
OTU35442,S010095,10
OTU106540,S010095,10
OTU362,S010095,10
OTU6323,S010095,9
OTU95452,S010095,9
OTU39044,S010095,9
OTU2677,S010095,8
OTU575,S010095,8
OTU71015,S010095,8
OTU49692,S010095,7
OTU1439,S010095,6
OTU67423,S010095,6
OTU86656,S010095,6
OTU24351,S010095,6
OTU73990,S010095,6
OTU53408,S010095,6
OTU12916,S010095,5
OTU47726,S010095,5
OTU65165,S010095,5
OTU2866,S010095,5
OTU709,S010095,5
OTU252,S010095,4
OTU75265,S010095,4
OTU16029,S010095,4
OTU64126,S010095,4
OTU38116,S010095,4
OTU28491,S010095,4
OTU88819,S010095,4
OTU60927,S010095,3
OTU10790,S010095,3
OTU13174,S010095,3
OTU1519,S010095,3
OTU836,S010095,3
OTU47832,S010095,3
OTU54046,S010095,3
OTU30234,S010095,3
OTU2259,S010095,3
OTU53045,S010095,3
OTU5558,S010095,3
OTU5141,S010095,3
OTU62539,S010095,3
OTU70572,S010095,3
OTU42580,S010095,3
OTU10776,S010095,3
OTU3138,S010095,3
OTU58064,S010095,3
OTU11951,S010095,2
OTU35213,S010095,2
OTU55884,S010095,2
OTU1268,S010095,2
OTU621,S010095,2
OTU98180,S010095,2
OTU93243,S010095,2
OTU3013,S010095,2
OTU38622,S010095,2
OTU76837,S010095,2
OTU23611,S010095,2
OTU26693,S010095,2
OTU4838,S010095,2
OTU11579,S010095,2
OTU18687,S010095,2
OTU83285,S010095,2
OTU25378,S010095,2
OTU361,S010095,1
OTU52764,S010095,1
OTU42604,S010095,1
OTU410,S010095,1
OTU97703,S010095,1
OTU1072,S010095,1
OTU86508,S010095,1
OTU1752,S010095,1
OTU15715,S010095,1
OTU83428,S010095,1
OTU22483,S010095,1
OTU1648,S010095,1
OTU54330,S010095,1
OTU5570,S010095,1
OTU65409,S010095,1
OTU2471,S010095,1
OTU93436,S010095,1
OTU19697,S010095,1
OTU87252,S010095,1
OTU93490,S010095,1
OTU5539,S010095,1
OTU84831,S010095,1
OTU17328,S010095,1
OTU54809,S010095,1
OTU40055,S010095,1
OTU50398,S010095,1
OTU44287,S010095,1
OTU78192,S010095,1
OTU74624,S010095,1
OTU53053,S010095,1
OTU25678,S010095,1
OTU65997,S010095,1
OTU88005,S010095,1
OTU7759,S010095,1
OTU79566,S010095,1
OTU39981,S010095,1
OTU1165,S010095,1
OTU87807,S010095,1
OTU40361,S010095,1
OTU25901,S010095,1
OTU97132,S010095,1
OTU85807,S010095,1
OTU377,S010095,1
OTU93580,S010095,1
OTU50868,S010095,1
OTU11333,S010095,1
OTU26596,S010095,1
OTU24920,S010095,1
OTU666,S010096,8142
OTU14879,S010096,2176
OTU1370,S010096,1996
OTU61757,S010096,1072
OTU94346,S010096,816
OTU80767,S010096,736
OTU97283,S010096,627
OTU83482,S010096,614
OTU1410,S010096,521
OTU52261,S010096,216
OTU100514,S010096,215
OTU181,S010096,201
OTU2961,S010096,196
OTU8807,S010096,175
OTU63,S010096,174
OTU98641,S010096,111
OTU52909,S010096,78
OTU30817,S010096,61
OTU71015,S010096,55
OTU1710,S010096,54
OTU95452,S010096,49
OTU65165,S010096,40
OTU107132,S010096,38
OTU16029,S010096,35
OTU267,S010096,34
OTU2109,S010096,33
OTU79705,S010096,28
OTU1284,S010096,24
OTU53052,S010096,21
OTU575,S010096,19
OTU107130,S010096,18
OTU836,S010096,18
OTU150,S010096,17
OTU1859,S010096,17
OTU3071,S010096,17
OTU24429,S010096,16
OTU22566,S010096,16
OTU46850,S010096,15
OTU98180,S010096,14
OTU5141,S010096,14
OTU6639,S010096,13
OTU2648,S010096,13
OTU107119,S010096,12
OTU362,S010096,12
OTU21632,S010096,12
OTU70689,S010096,11
OTU61249,S010096,11
OTU42488,S010096,10
OTU52458,S010096,10
OTU4186,S010096,9
OTU946,S010096,9
OTU79531,S010096,9
OTU55884,S010096,8
OTU96652,S010096,8
OTU38116,S010096,8
OTU58181,S010096,7
OTU709,S010096,7
OTU879,S010096,6
OTU107120,S010096,5
OTU46867,S010096,5
OTU97703,S010096,4
OTU17696,S010096,4
OTU11114,S010096,4
OTU30234,S010096,4
OTU5558,S010096,4
OTU12383,S010096,4
OTU29253,S010096,4
OTU38107,S010096,4
OTU1447,S010096,3
OTU36557,S010096,3
OTU8497,S010096,3
OTU46903,S010096,3
OTU10776,S010096,3
OTU11163,S010096,3
OTU107133,S010096,3
OTU59434,S010096,2
OTU59,S010096,2
OTU12916,S010096,2
OTU106816,S010096,2
OTU106540,S010096,2
OTU53408,S010096,2
OTU14356,S010096,2
OTU2471,S010096,2
OTU2866,S010096,2
OTU62539,S010096,2
OTU51057,S010096,2
OTU25678,S010096,2
OTU763,S010096,1
OTU361,S010096,1
OTU598,S010096,1
OTU6465,S010096,1
OTU409,S010096,1
OTU10790,S010096,1
OTU42816,S010096,1
OTU35631,S010096,1
OTU54046,S010096,1
OTU22843,S010096,1
OTU19697,S010096,1
OTU54328,S010096,1
OTU28491,S010096,1
OTU54832,S010096,1
OTU107118,S010096,1
OTU19239,S010096,1
OTU54049,S010096,1
OTU25378,S010096,1
OTU43444,S010096,1
OTU65997,S010096,1
OTU88005,S010096,1
OTU47985,S010096,1
OTU3650,S010096,1
OTU75888,S010096,1
OTU3040,S010096,1
OTU87807,S010096,1
OTU75813,S010096,1
OTU5028,S010096,1
OTU44926,S010096,1
OTU91366,S010096,1
OTU43964,S010096,1
OTU4815,S010096,1
OTU150,S010097,5723
OTU1447,S010097,1695
OTU94346,S010097,1489
OTU763,S010097,803
OTU1410,S010097,711
OTU5332,S010097,554
OTU54921,S010097,470
OTU6465,S010097,433
OTU19534,S010097,377
OTU650,S010097,289
OTU2677,S010097,248
OTU97283,S010097,222
OTU14879,S010097,209
OTU956,S010097,116
OTU52764,S010097,112
OTU28647,S010097,83
OTU62838,S010097,75
OTU61757,S010097,62
OTU16679,S010097,46
OTU78221,S010097,34
OTU55764,S010097,33
OTU12232,S010097,30
OTU35442,S010097,29
OTU51283,S010097,24
OTU1439,S010097,21
OTU22566,S010097,21
OTU67423,S010097,20
OTU80517,S010097,19
OTU82780,S010097,19
OTU52458,S010097,18
OTU88760,S010097,16
OTU47726,S010097,15
OTU86656,S010097,15
OTU49692,S010097,14
OTU13328,S010097,14
OTU1519,S010097,11
OTU2259,S010097,11
OTU60927,S010097,10
OTU93243,S010097,10
OTU409,S010097,9
OTU9968,S010097,9
OTU932,S010097,8
OTU23611,S010097,8
OTU96086,S010097,6
OTU65409,S010097,6
OTU20785,S010097,6
OTU14526,S010097,6
OTU97703,S010097,5
OTU30009,S010097,5
OTU1752,S010097,5
OTU54046,S010097,5
OTU38683,S010097,5
OTU22979,S010097,5
OTU53053,S010097,5
OTU54107,S010097,4
OTU22483,S010097,4
OTU64126,S010097,4
OTU18620,S010097,4
OTU101170,S010097,4
OTU37026,S010097,4
OTU84831,S010097,4
OTU53175,S010097,4
OTU81358,S010097,4
OTU47832,S010097,3
OTU61249,S010097,3
OTU1648,S010097,3
OTU63151,S010097,3
OTU76837,S010097,3
OTU53045,S010097,3
OTU5570,S010097,3
OTU93436,S010097,3
OTU85569,S010097,3
OTU15064,S010097,3
OTU35334,S010097,3
OTU73674,S010097,3
OTU98242,S010097,3
OTU1710,S010097,2
OTU35213,S010097,2
OTU6501,S010097,2
OTU47141,S010097,2
OTU46062,S010097,2
OTU68030,S010097,2
OTU89489,S010097,2
OTU5539,S010097,2
OTU17328,S010097,2
OTU38375,S010097,2
OTU86531,S010097,2
OTU38397,S010097,2
OTU19212,S010097,2
OTU50278,S010097,2
OTU107132,S010097,1
OTU8497,S010097,1
OTU6639,S010097,1
OTU1072,S010097,1
OTU24429,S010097,1
OTU40061,S010097,1
OTU30204,S010097,1
OTU3013,S010097,1
OTU14356,S010097,1
OTU388,S010097,1
OTU9489,S010097,1
OTU4243,S010097,1
OTU45793,S010097,1
OTU64969,S010097,1
OTU13209,S010097,1
OTU87252,S010097,1
OTU71762,S010097,1
OTU21935,S010097,1
OTU49786,S010097,1
OTU58978,S010097,1
OTU40055,S010097,1
OTU72897,S010097,1
OTU97272,S010097,1
OTU45589,S010097,1
OTU74624,S010097,1
OTU13122,S010097,1
OTU39659,S010097,1
OTU26736,S010097,1
OTU92029,S010097,1
OTU33410,S010097,1
OTU11163,S010097,1
OTU52817,S010097,1
OTU82001,S010097,1
OTU10929,S010097,1
OTU334,S010097,1
OTU99437,S010097,1
OTU45663,S010097,1
OTU94337,S010097,1
OTU758,S010097,1
OTU94346,S010098,4153
OTU763,S010098,2246
OTU666,S010098,711
OTU150,S010098,454
OTU1370,S010098,357
OTU14879,S010098,288
OTU956,S010098,263
OTU1447,S010098,159
OTU78221,S010098,158
OTU61757,S010098,142
OTU56336,S010098,97
OTU83482,S010098,90
OTU80767,S010098,89
OTU97283,S010098,84
OTU11466,S010098,68
OTU100514,S010098,43
OTU30817,S010098,41
OTU60927,S010098,41
OTU52261,S010098,38
OTU55884,S010098,34
OTU98180,S010098,25
OTU12618,S010098,24
OTU46850,S010098,23
OTU30009,S010098,15
OTU96086,S010098,12
OTU1284,S010098,11
OTU252,S010098,11
OTU59,S010098,11
OTU83281,S010098,11
OTU267,S010098,10
OTU650,S010098,9
OTU81356,S010098,9
OTU22483,S010098,9
OTU2961,S010098,8
OTU102408,S010098,8
OTU10790,S010098,7
OTU52909,S010098,7
OTU1752,S010098,7
OTU20785,S010098,7
OTU409,S010098,6
OTU69806,S010098,6
OTU410,S010098,6
OTU55764,S010098,6
OTU1268,S010098,5
OTU65165,S010098,5
OTU98641,S010098,4
OTU51283,S010098,4
OTU67423,S010098,4
OTU1648,S010098,4
OTU35001,S010098,4
OTU25678,S010098,4
OTU63,S010098,3
OTU1519,S010098,3
OTU3013,S010098,3
OTU16679,S010098,2
OTU24429,S010098,2
OTU35442,S010098,2
OTU88760,S010098,2
OTU15715,S010098,2
OTU26314,S010098,2
OTU47141,S010098,2
OTU53408,S010098,2
OTU2571,S010098,2
OTU76837,S010098,2
OTU42595,S010098,2
OTU104093,S010098,2
OTU2866,S010098,2
OTU30010,S010098,2
OTU4243,S010098,2
OTU45793,S010098,2
OTU85569,S010098,2
OTU2700,S010098,2
OTU25378,S010098,2
OTU88347,S010098,2
OTU12636,S010098,1
OTU1439,S010098,1
OTU6639,S010098,1
OTU1072,S010098,1
OTU80517,S010098,1
OTU47726,S010098,1
OTU49692,S010098,1
OTU2109,S010098,1
OTU11114,S010098,1
OTU6501,S010098,1
OTU94020,S010098,1
OTU93243,S010098,1
OTU54330,S010098,1
OTU46062,S010098,1
OTU18620,S010098,1
OTU99,S010098,1
OTU101170,S010098,1
OTU37026,S010098,1
OTU9489,S010098,1
OTU38116,S010098,1
OTU68030,S010098,1
OTU89489,S010098,1
OTU105827,S010098,1
OTU26338,S010098,1
OTU37045,S010098,1
OTU58978,S010098,1
OTU18687,S010098,1
OTU72274,S010098,1
OTU83285,S010098,1
OTU37464,S010098,1
OTU4201,S010098,1
OTU84459,S010098,1
OTU97669,S010098,1
OTU49490,S010098,1
OTU7055,S010098,1
OTU42858,S010098,1
OTU41539,S010098,1
OTU82001,S010098,1
OTU3203,S010098,1
OTU7647,S010098,1
OTU150,S010099,11181
OTU1447,S010099,1787
OTU97283,S010099,147
OTU16679,S010099,69
OTU666,S010099,44
OTU51283,S010099,42
OTU1439,S010099,39
OTU55764,S010099,29
OTU2677,S010099,28
OTU35442,S010099,25
OTU47726,S010099,24
OTU67423,S010099,23
OTU49692,S010099,23
OTU52261,S010099,22
OTU409,S010099,21
OTU1519,S010099,20
OTU86656,S010099,19
OTU88760,S010099,18
OTU1370,S010099,16
OTU80517,S010099,16
OTU14879,S010099,15
OTU54046,S010099,14
OTU93243,S010099,12
OTU101170,S010099,11
OTU97703,S010099,8
OTU53045,S010099,8
OTU37026,S010099,8
OTU69806,S010099,7
OTU6501,S010099,7
OTU64126,S010099,7
OTU2259,S010099,7
OTU100514,S010099,6
OTU36557,S010099,6
OTU47832,S010099,6
OTU65409,S010099,6
OTU23611,S010099,6
OTU38683,S010099,6
OTU30817,S010099,5
OTU83482,S010099,5
OTU58181,S010099,4
OTU8497,S010099,4
OTU1072,S010099,4
OTU40061,S010099,4
OTU138,S010099,4
OTU85569,S010099,4
OTU43743,S010099,4
OTU61757,S010099,3
OTU80767,S010099,3
OTU63,S010099,3
OTU18620,S010099,3
OTU76837,S010099,3
OTU87252,S010099,3
OTU11208,S010099,3
OTU763,S010099,2
OTU1859,S010099,2
OTU3556,S010099,2
OTU410,S010099,2
OTU35328,S010099,2
OTU14526,S010099,2
OTU15064,S010099,2
OTU1123,S010099,2
OTU86531,S010099,2
OTU28168,S010099,2
OTU252,S010099,1
OTU79705,S010099,1
OTU181,S010099,1
OTU78221,S010099,1
OTU46850,S010099,1
OTU3071,S010099,1
OTU6323,S010099,1
OTU776,S010099,1
OTU51,S010099,1
OTU83428,S010099,1
OTU193,S010099,1
OTU40931,S010099,1
OTU63151,S010099,1
OTU4375,S010099,1
OTU38622,S010099,1
OTU5570,S010099,1
OTU64969,S010099,1
OTU353,S010099,1
OTU17328,S010099,1
OTU82780,S010099,1
OTU3459,S010099,1
OTU49786,S010099,1
OTU69805,S010099,1
OTU53175,S010099,1
OTU77105,S010099,1
OTU22979,S010099,1
OTU54839,S010099,1
OTU13118,S010099,1
OTU40055,S010099,1
OTU100546,S010099,1
OTU35334,S010099,1
OTU73674,S010099,1
OTU45944,S010099,1
OTU91370,S010099,1
OTU73085,S010099,1
OTU26764,S010099,1
OTU40059,S010099,1
OTU92029,S010099,1
OTU68963,S010099,1
OTU52817,S010099,1
OTU71007,S010099,1
OTU20485,S010099,1
OTU81949,S010099,1
OTU8142,S012808,4808
OTU56336,S012808,2967
OTU107118,S012808,2017
OTU27118,S012808,1276
OTU107113,S012808,648
OTU150,S012808,634
OTU88759,S012808,511
OTU763,S012808,339
OTU5518,S012808,299
OTU107108,S012808,294
OTU107106,S012808,248
OTU97283,S012808,159
OTU1410,S012808,104
OTU55884,S012808,71
OTU1447,S012808,67
OTU1268,S012808,66
OTU10790,S012808,65
OTU54556,S012808,47
OTU956,S012808,32
OTU22980,S012808,26
OTU107131,S012808,20
OTU11621,S012808,19
OTU1439,S012808,18
OTU26314,S012808,18
OTU107196,S012808,16
OTU54606,S012808,15
OTU20957,S012808,15
OTU107125,S012808,13
OTU33117,S012808,11
OTU55764,S012808,8
OTU78221,S012808,7
OTU51076,S012808,7
OTU74956,S012808,6
OTU41016,S012808,5
OTU18371,S012808,5
OTU54909,S012808,4
OTU79855,S012808,3
OTU47948,S012808,3
OTU49243,S012808,3
OTU60927,S012808,2
OTU2677,S012808,2
OTU67423,S012808,2
OTU88760,S012808,2
OTU37026,S012808,2
OTU76125,S012808,2
OTU53175,S012808,2
OTU43209,S012808,2
OTU3168,S012808,2
OTU94576,S012808,2
OTU6465,S012808,1
OTU107129,S012808,1
OTU410,S012808,1
OTU18230,S012808,1
OTU8497,S012808,1
OTU1595,S012808,1
OTU24351,S012808,1
OTU16679,S012808,1
OTU30009,S012808,1
OTU1752,S012808,1
OTU252,S012808,1
OTU52458,S012808,1
OTU35442,S012808,1
OTU49692,S012808,1
OTU93243,S012808,1
OTU1072,S012808,1
OTU5529,S012808,1
OTU1648,S012808,1
OTU6501,S012808,1
OTU2048,S012808,1
OTU2259,S012808,1
OTU53369,S012808,1
OTU101170,S012808,1
OTU89489,S012808,1
OTU5757,S012808,1
OTU93436,S012808,1
OTU87252,S012808,1
OTU16790,S012808,1
OTU11163,S012808,1
OTU169,S012808,1
OTU99,S012808,1
OTU94503,S012808,1
OTU59648,S012808,1
OTU4201,S012808,1
OTU9241,S012808,1
OTU20438,S012808,1
OTU90604,S012808,1
OTU17718,S012808,1
OTU6734,S012808,1
OTU67924,S012808,1
OTU3161,S012808,1
OTU62117,S012808,1
OTU83617,S012808,1
OTU763,S012839,7970
OTU150,S012839,5075
OTU8142,S012839,1470
OTU956,S012839,1357
OTU1447,S012839,1092
OTU78221,S012839,269
OTU60927,S012839,237
OTU67423,S012839,80
OTU107118,S012839,56
OTU30009,S012839,53
OTU55764,S012839,35
OTU96086,S012839,33
OTU16679,S012839,31
OTU1439,S012839,30
OTU1752,S012839,27
OTU40061,S012839,25
OTU51283,S012839,22
OTU49692,S012839,22
OTU107113,S012839,20
OTU46062,S012839,20
OTU2677,S012839,18
OTU35442,S012839,18
OTU2571,S012839,17
OTU97283,S012839,16
OTU20785,S012839,14
OTU22483,S012839,13
OTU9489,S012839,13
OTU35001,S012839,12
OTU4243,S012839,12
OTU409,S012839,11
OTU1519,S012839,11
OTU1648,S012839,11
OTU88760,S012839,10
OTU107106,S012839,9
OTU54556,S012839,9
OTU80517,S012839,9
OTU97703,S012839,9
OTU47187,S012839,9
OTU30010,S012839,8
OTU45793,S012839,8
OTU47726,S012839,7
OTU42595,S012839,7
OTU104093,S012839,7
OTU107108,S012839,6
OTU88759,S012839,6
OTU8497,S012839,6
OTU64126,S012839,6
OTU6501,S012839,6
OTU2259,S012839,6
OTU101170,S012839,6
OTU86656,S012839,5
OTU47141,S012839,5
OTU47832,S012839,5
OTU68030,S012839,5
OTU58162,S012839,5
OTU93243,S012839,4
OTU54046,S012839,4
OTU16072,S012839,4
OTU38683,S012839,4
OTU36484,S012839,4
OTU23611,S012839,4
OTU35134,S012839,4
OTU50986,S012839,4
OTU71762,S012839,4
OTU21935,S012839,4
OTU86531,S012839,4
OTU53175,S012839,4
OTU18620,S012839,3
OTU65409,S012839,3
OTU105827,S012839,3
OTU58978,S012839,3
OTU77105,S012839,3
OTU81807,S012839,3
OTU107131,S012839,2
OTU234,S012839,2
OTU102761,S012839,2
OTU5570,S012839,2
OTU76837,S012839,2
OTU37026,S012839,2
OTU53045,S012839,2
OTU85569,S012839,2
OTU93436,S012839,2
OTU60086,S012839,2
OTU26338,S012839,2
OTU2700,S012839,2
OTU7616,S012839,2
OTU84831,S012839,2
OTU18687,S012839,2
OTU49386,S012839,2
OTU26541,S012839,2
OTU102912,S012839,2
OTU107125,S012839,1
OTU4303,S012839,1
OTU1410,S012839,1
OTU94346,S012839,1
OTU18230,S012839,1
OTU35213,S012839,1
OTU21665,S012839,1
OTU3291,S012839,1
OTU12636,S012839,1
OTU4838,S012839,1
OTU74956,S012839,1
OTU41016,S012839,1
OTU1023,S012839,1
OTU89489,S012839,1
OTU87252,S012839,1
OTU49786,S012839,1
OTU5539,S012839,1
OTU74954,S012839,1
OTU15064,S012839,1
OTU14526,S012839,1
OTU1123,S012839,1
OTU102408,S012839,1
OTU3422,S012839,1
OTU479,S012839,1
OTU23345,S012839,1
OTU38397,S012839,1
OTU73085,S012839,1
OTU72274,S012839,1
OTU35328,S012839,1
OTU13044,S012839,1
OTU35334,S012839,1
OTU1199,S012839,1
OTU23860,S012839,1
OTU20438,S012839,1
OTU81358,S012839,1
OTU514,S012839,1
OTU107197,S012839,1
OTU29392,S012839,1
OTU13877,S012839,1
OTU88699,S012839,1
OTU41694,S012839,1
OTU67924,S012839,1
OTU4227,S012839,1
OTU29801,S012839,1
OTU41575,S012839,1
OTU35002,S012839,1
OTU99438,S012839,1
OTU8142,S012849,8701
OTU94346,S012849,4885
OTU97283,S012849,988
OTU88759,S012849,714
OTU1447,S012849,643
OTU763,S012849,554
OTU150,S012849,543
OTU96376,S012849,264
OTU56336,S012849,246
OTU28,S012849,140
OTU107118,S012849,110
OTU54556,S012849,69
OTU75799,S012849,62
OTU4375,S012849,48
OTU78221,S012849,46
OTU74954,S012849,45
OTU666,S012849,41
OTU24190,S012849,40
OTU956,S012849,39
OTU107113,S012849,39
OTU17702,S012849,36
OTU1268,S012849,36
OTU74956,S012849,36
OTU41016,S012849,27
OTU49701,S012849,25
OTU52261,S012849,24
OTU55884,S012849,20
OTU24351,S012849,20
OTU1439,S012849,19
OTU52764,S012849,18
OTU74286,S012849,16
OTU10790,S012849,15
OTU1370,S012849,14
OTU107108,S012849,13
OTU94020,S012849,13
OTU67358,S012849,13
OTU107106,S012849,11
OTU23545,S012849,9
OTU86373,S012849,8
OTU814,S012849,7
OTU60927,S012849,6
OTU16679,S012849,6
OTU3013,S012849,6
OTU107197,S012849,5
OTU12385,S012849,5
OTU83482,S012849,5
OTU64301,S012849,4
OTU26314,S012849,4
OTU107131,S012849,3
OTU4303,S012849,3
OTU35213,S012849,3
OTU47141,S012849,3
OTU31006,S012849,3
OTU12636,S012849,2
OTU51283,S012849,2
OTU96086,S012849,2
OTU35442,S012849,2
OTU93243,S012849,2
OTU54046,S012849,2
OTU88760,S012849,2
OTU33117,S012849,2
OTU5529,S012849,2
OTU64,S012849,2
OTU6501,S012849,2
OTU76837,S012849,2
OTU35001,S012849,2
OTU13202,S012849,2
OTU35134,S012849,2
OTU3944,S012849,2
OTU23071,S012849,2
OTU53692,S012849,2
OTU80767,S012849,2
OTU193,S012849,1
OTU409,S012849,1
OTU234,S012849,1
OTU27118,S012849,1
OTU19192,S012849,1
OTU53663,S012849,1
OTU410,S012849,1
OTU21728,S012849,1
OTU3346,S012849,1
OTU2677,S012849,1
OTU55764,S012849,1
OTU47726,S012849,1
OTU80517,S012849,1
OTU49692,S012849,1
OTU621,S012849,1
OTU22483,S012849,1
OTU64126,S012849,1
OTU20785,S012849,1
OTU293,S012849,1
OTU2048,S012849,1
OTU2259,S012849,1
OTU38683,S012849,1
OTU42595,S012849,1
OTU104093,S012849,1
OTU23611,S012849,1
OTU89489,S012849,1
OTU97703,S012849,1
OTU87252,S012849,1
OTU105827,S012849,1
OTU38375,S012849,1
OTU26338,S012849,1
OTU71762,S012849,1
OTU88700,S012849,1
OTU1220,S012849,1
OTU26764,S012849,1
OTU28025,S012849,1
OTU100775,S012849,1
OTU61,S012849,1
OTU40690,S012849,1
OTU29253,S012849,1
OTU50999,S012849,1
OTU63,S012849,1
OTU65165,S012849,1
OTU22536,S012849,1
OTU98083,S012849,1
OTU393,S012850,14771
OTU1595,S012850,1780
OTU8608,S012850,854
OTU592,S012850,653
OTU17793,S012850,241
OTU4372,S012850,43
OTU107196,S012850,28
OTU39284,S012850,25
OTU29284,S012850,24
OTU96650,S012850,24
OTU169,S012850,22
OTU59470,S012850,17
OTU6330,S012850,13
OTU54914,S012850,11
OTU252,S012850,10
OTU12361,S012850,9
OTU2671,S012850,9
OTU54272,S012850,7
OTU27576,S012850,6
OTU1710,S012850,5
OTU24634,S012850,4
OTU6144,S012850,4
OTU78164,S012850,3
OTU76355,S012850,3
OTU30967,S012850,2
OTU57451,S012850,2
OTU150,S012850,1
OTU763,S012850,1
OTU56336,S012850,1
OTU6465,S012850,1
OTU107125,S012850,1
OTU879,S012850,1
OTU234,S012850,1
OTU27118,S012850,1
OTU97283,S012850,1
OTU94346,S012850,1
OTU78221,S012850,1
OTU67879,S012850,1
OTU181,S012850,1
OTU618,S012850,1
OTU61989,S012850,1
OTU58107,S012850,1
OTU12385,S012850,1
OTU8434,S012850,1
OTU42998,S012850,1
OTU22006,S012850,1
OTU41850,S012850,1
OTU2548,S012850,1
OTU34243,S012850,1
OTU98008,S012850,1
OTU76494,S012851,939
OTU99870,S012851,792
OTU763,S012851,326
OTU51912,S012851,48
OTU78221,S012851,26
OTU956,S012851,25
OTU30103,S012851,23
OTU181,S012851,23
OTU12636,S012851,20
OTU8807,S012851,11
OTU60927,S012851,7
OTU6323,S012851,6
OTU5529,S012851,5
OTU2571,S012851,4
OTU70964,S012851,4
OTU7511,S012851,3
OTU16072,S012851,3
OTU4186,S012851,2
OTU6553,S012851,2
OTU2048,S012851,2
OTU30009,S012851,1
OTU35001,S012851,1
OTU20785,S012851,1
OTU7616,S012851,1
OTU365,S012851,1
OTU2517,S012851,1
OTU67122,S012851,1
OTU96376,S012858,8089
OTU107125,S012858,6388
OTU79705,S012858,1256
OTU107118,S012858,1017
OTU763,S012858,709
OTU17702,S012858,525
OTU107113,S012858,340
OTU107108,S012858,294
OTU8497,S012858,241
OTU107106,S012858,164
OTU956,S012858,92
OTU97283,S012858,71
OTU60927,S012858,21
OTU78221,S012858,18
OTU96086,S012858,6
OTU1752,S012858,6
OTU53369,S012858,4
OTU1648,S012858,3
OTU2571,S012858,3
OTU78390,S012858,3
OTU150,S012858,2
OTU2677,S012858,2
OTU50986,S012858,2
OTU181,S012858,1
OTU30009,S012858,1
OTU45278,S012858,1
OTU46062,S012858,1
OTU22483,S012858,1
OTU20785,S012858,1
OTU47141,S012858,1
OTU42595,S012858,1
OTU51,S012858,1
