"OTU.ID","Sample","Reads"
"OTU724","S009044",1
"OTU789","S009044",1
"OTU907","S009044",1
"OTU1255","S009044",1
"OTU16471","S009044",1
"OTU1276","S009044",1
"OTU1235","S009044",1
"OTU2044","S009044",32
"OTU1526","S009044",1
"OTU1712","S009044",1
"OTU1862","S009044",1
"OTU2446","S009044",26
"OTU1786","S009044",1
"OTU1405","S009044",1
"OTU2695","S009044",1
"OTU2628","S009044",1
"OTU2440","S009044",1
"OTU2199","S009044",1
"OTU4436","S009044",9
"OTU3084","S009044",1
"OTU3377","S009044",1
"OTU3594","S009044",1
"OTU11820","S009044",3
"OTU6859","S009044",3
"OTU14642","S009044",3
"OTU14443","S009044",3
"OTU13390","S009044",3
"OTU12674","S009044",3
"OTU5855","S009044",3
"OTU13408","S009044",3
"OTU8747","S009044",2
"OTU15067","S009044",2
"OTU9960","S009044",2
"OTU9725","S009044",2
"OTU9057","S009044",2
"OTU11147","S009044",2
"OTU13421","S009044",2
"OTU13484","S009044",2
"OTU8530","S009044",2
"OTU15663","S009044",2
"OTU11785","S009044",2
"OTU16919","S009044",2
"OTU14837","S009044",2
"OTU14501","S009044",2
"OTU13730","S009044",2
"OTU14336","S009044",2
"OTU8070","S009044",2
"OTU12607","S009044",2
"OTU16955","S009044",2
"OTU8135","S009044",2
"OTU10246","S009044",2
"OTU15929","S009044",2
"OTU13008","S009044",2
"OTU11414","S009044",2
"OTU16550","S009044",2
"OTU10198","S009044",2
"OTU15193","S009044",2
"OTU14456","S009044",2
"OTU12245","S009044",2
"OTU11852","S009044",2
"OTU9389","S009044",2
"OTU16040","S009044",2
"OTU15053","S009044",2
"OTU14297","S009044",2
"OTU11054","S009044",2
"OTU14372","S009044",2
"OTU15109","S009044",2
"OTU9887","S009044",2
"OTU14448","S009044",2
"OTU16737","S009044",2
"OTU8729","S009044",2
"OTU9378","S009044",2
"OTU16652","S009044",2
"OTU9109","S009044",2
"OTU15898","S009044",2
"OTU17133","S009044",2
"OTU11345","S009044",2
"OTU13279","S009044",2
"OTU8058","S009044",2
"OTU9603","S009044",2
"OTU11924","S009044",2
"OTU9951","S009044",2
"OTU8320","S009044",2
"OTU17126","S009044",2
"OTU14017","S009044",2
"OTU9952","S009044",2
"OTU15241","S009044",2
"OTU13294","S009044",2
"OTU7347","S009044",1
"OTU1","S009045",2
"OTU4","S009045",24640
"OTU2","S009045",1
"OTU8","S009045",1
"OTU20","S009045",1
"OTU3","S009045",1
"OTU24","S009045",1
"OTU49","S009045",1
"OTU18","S009045",1
"OTU36","S009045",1
"OTU69","S009045",2
"OTU43","S009045",1
"OTU119","S009045",708
"OTU192","S009045",367
"OTU86","S009045",3
"OTU169","S009045",282
"OTU229","S009045",158
"OTU281","S009045",147
"OTU244","S009045",138
"OTU261","S009045",136
"OTU247","S009045",135
"OTU419","S009045",135
"OTU306","S009045",129
"OTU396","S009045",129
"OTU249","S009045",127
"OTU296","S009045",120
"OTU285","S009045",118
"OTU344","S009045",113
"OTU374","S009045",112
"OTU284","S009045",111
"OTU334","S009045",109
"OTU342","S009045",108
"OTU368","S009045",104
"OTU318","S009045",101
"OTU381","S009045",101
"OTU475","S009045",101
"OTU384","S009045",100
"OTU436","S009045",99
"OTU478","S009045",98
"OTU441","S009045",98
"OTU446","S009045",97
"OTU480","S009045",96
"OTU410","S009045",97
"OTU403","S009045",96
"OTU404","S009045",94
"OTU468","S009045",94
"OTU502","S009045",94
"OTU497","S009045",92
"OTU399","S009045",92
"OTU9479","S009045",1
"OTU412","S009045",89
"OTU12400","S009045",1
"OTU467","S009045",86
"OTU223","S009045",1
"OTU496","S009045",86
"OTU715","S009045",86
"OTU505","S009045",86
"OTU433","S009045",85
"OTU492","S009045",84
"OTU713","S009045",83
"OTU12231","S009045",1
"OTU559","S009045",81
"OTU482","S009045",81
"OTU716","S009045",81
"OTU699","S009045",78
"OTU9657","S009045",2
"OTU691","S009045",76
"OTU645","S009045",76
"OTU700","S009045",75
"OTU617","S009045",75
"OTU596","S009045",75
"OTU601","S009045",73
"OTU628","S009045",73
"OTU582","S009045",71
"OTU13454","S009045",1
"OTU563","S009045",70
"OTU793","S009045",68
"OTU690","S009045",68
"OTU913","S009045",67
"OTU666","S009045",67
"OTU1431","S009045",67
"OTU741","S009045",67
"OTU658","S009045",66
"OTU7505","S009045",1
"OTU693","S009045",65
"OTU824","S009045",65
"OTU796","S009045",64
"OTU778","S009045",63
"OTU840","S009045",63
"OTU774","S009045",62
"OTU8839","S009045",2
"OTU756","S009045",60
"OTU817","S009045",60
"OTU684","S009045",60
"OTU884","S009045",59
"OTU945","S009045",58
"OTU1005","S009045",58
"OTU8517","S009045",1
"OTU914","S009045",56
"OTU864","S009045",56
"OTU841","S009045",56
"OTU902","S009045",55
"OTU973","S009045",54
"OTU1178","S009045",54
"OTU827","S009045",54
"OTU866","S009045",53
"OTU1082","S009045",53
"OTU814","S009045",52
"OTU909","S009045",52
"OTU1032","S009045",52
"OTU1053","S009045",50
"OTU1280","S009045",48
"OTU1156","S009045",47
"OTU1149","S009045",47
"OTU962","S009045",47
"OTU1124","S009045",46
"OTU109","S009045",4
"OTU1214","S009045",41
"OTU1169","S009045",41
"OTU1175","S009045",40
"OTU1563","S009045",37
"OTU1634","S009045",37
"OTU1345","S009045",36
"OTU1419","S009045",35
"OTU1247","S009045",35
"OTU16471","S009045",1
"OTU1812","S009045",34
"OTU1643","S009045",34
"OTU1521","S009045",33
"OTU1327","S009045",32
"OTU1467","S009045",32
"OTU1414","S009045",32
"OTU1461","S009045",31
"OTU1438","S009045",30
"OTU1513","S009045",30
"OTU1464","S009045",30
"OTU1800","S009045",30
"OTU1471","S009045",29
"OTU1939","S009045",29
"OTU1575","S009045",28
"OTU1693","S009045",1
"OTU1863","S009045",26
"OTU1785","S009045",26
"OTU2049","S009045",26
"OTU2082","S009045",25
"OTU1803","S009045",24
"OTU1802","S009045",24
"OTU1694","S009045",24
"OTU1874","S009045",23
"OTU2138","S009045",22
"OTU1910","S009045",21
"OTU1956","S009045",21
"OTU2256","S009045",21
"OTU2158","S009045",21
"OTU2099","S009045",20
"OTU2735","S009045",18
"OTU2006","S009045",19
"OTU2185","S009045",19
"OTU2091","S009045",19
"OTU2100","S009045",19
"OTU1985","S009045",19
"OTU2083","S009045",19
"OTU1938","S009045",19
"OTU2093","S009045",19
"OTU2241","S009045",18
"OTU2071","S009045",18
"OTU2375","S009045",17
"OTU2235","S009045",16
"OTU2001","S009045",16
"OTU2373","S009045",16
"OTU2234","S009045",16
"OTU2168","S009045",16
"OTU2359","S009045",15
"OTU3068","S009045",14
"OTU2905","S009045",12
"OTU2915","S009045",12
"OTU2607","S009045",12
"OTU2909","S009045",12
"OTU3077","S009045",12
"OTU2602","S009045",12
"OTU2881","S009045",11
"OTU2686","S009045",11
"OTU3326","S009045",10
"OTU3543","S009045",10
"OTU4432","S009045",5
"OTU3810","S009045",9
"OTU3136","S009045",9
"OTU2952","S009045",9
"OTU3722","S009045",8
"OTU3412","S009045",8
"OTU3401","S009045",8
"OTU4237","S009045",7
"OTU3669","S009045",7
"OTU3928","S009045",6
"OTU5152","S009045",6
"OTU5256","S009045",5
"OTU4298","S009045",5
"OTU4619","S009045",5
"OTU7016","S009045",2
"OTU5498","S009045",4
"OTU5262","S009045",4
"OTU8100","S009045",4
"OTU5101","S009045",4
"OTU4757","S009045",4
"OTU5547","S009045",4
"OTU5008","S009045",4
"OTU5576","S009045",4
"OTU6837","S009045",4
"OTU14674","S009045",2
"OTU16169","S009045",2
"OTU10800","S009045",3
"OTU6538","S009045",3
"OTU2369","S009045",1
"OTU2829","S009045",2
"OTU14848","S009045",1
"OTU1556","S009045",2
"OTU13719","S009045",2
"OTU12191","S009045",2
"OTU9054","S009045",2
"OTU12173","S009045",2
"OTU8585","S009045",1
"OTU16209","S009045",2
"OTU15715","S009045",2
"OTU14691","S009045",2
"OTU14620","S009045",2
"OTU8438","S009045",2
"OTU11016","S009045",2
"OTU8020","S009045",2
"OTU9612","S009045",2
"OTU11637","S009045",2
"OTU8177","S009045",2
"OTU10921","S009045",2
"OTU11178","S009045",2
"OTU12789","S009045",2
"OTU8310","S009045",2
"OTU11335","S009045",2
"OTU10834","S009045",2
"OTU14101","S009045",2
"OTU9741","S009045",2
"OTU16302","S009045",1
"OTU4","S009046",1
"OTU3","S009046",1
"OTU40","S009046",1
"OTU72","S009046",1
"OTU5346","S009046",1114
"OTU53","S009046",527
"OTU168","S009046",1
"OTU9479","S009046",1
"OTU1905","S009046",66
"OTU7505","S009046",1
"OTU8839","S009046",1
"OTU947","S009046",1
"OTU7920","S009046",42
"OTU5635","S009046",39
"OTU7084","S009046",35
"OTU16471","S009046",2
"OTU5686","S009046",32
"OTU3835","S009046",30
"OTU13293","S009046",25
"OTU6401","S009046",24
"OTU7900","S009046",16
"OTU5044","S009046",12
"OTU5694","S009046",7
"OTU8737","S009046",5
"OTU11877","S009046",5
"OTU6280","S009046",3
"OTU7175","S009046",3
"OTU4340","S009046",3
"OTU10641","S009046",2
"OTU12878","S009046",2
"OTU5726","S009046",2
"OTU13735","S009046",2
"OTU14121","S009046",2
"OTU15400","S009046",2
"OTU91","S009046",1
"OTU2","S009047",1
"OTU6","S009047",2
"OTU17","S009047",1
"OTU13","S009047",1
"OTU15","S009047",1
"OTU39","S009047",25758
"OTU9479","S009047",2
"OTU12400","S009047",1
"OTU12231","S009047",1
"OTU9657","S009047",4
"OTU7505","S009047",1
"OTU13545","S009047",1
"OTU8839","S009047",2
"OTU9904","S009047",2
"OTU1601","S009047",32
"OTU1949","S009047",19
"OTU78","S009047",1
"OTU2659","S009047",15
"OTU136","S009047",1
"OTU5673","S009047",5
"OTU6359","S009047",5
"OTU4550","S009047",5
"OTU7545","S009047",5
"OTU9283","S009047",4
"OTU5254","S009047",4
"OTU8396","S009047",4
"OTU6908","S009047",3
"OTU9544","S009047",3
"OTU6162","S009047",3
"OTU9720","S009047",3
"OTU7237","S009047",3
"OTU6066","S009047",3
"OTU10122","S009047",3
"OTU9174","S009047",3
"OTU8256","S009047",3
"OTU15480","S009047",3
"OTU16804","S009047",3
"OTU15305","S009047",2
"OTU10170","S009047",2
"OTU9272","S009047",2
"OTU15087","S009047",2
"OTU14370","S009047",2
"OTU15379","S009047",2
"OTU16833","S009047",2
"OTU9287","S009047",2
"OTU7880","S009047",2
"OTU8009","S009047",2
"OTU14745","S009047",2
"OTU16925","S009047",2
"OTU15988","S009047",2
"OTU13463","S009047",2
"OTU9488","S009047",2
"OTU11142","S009047",2
"OTU11519","S009047",2
"OTU10521","S009047",2
"OTU11183","S009047",2
"OTU16957","S009047",2
"OTU14964","S009047",2
"OTU15618","S009047",2
"OTU9600","S009047",2
"OTU15751","S009047",2
"OTU10315","S009047",2
"OTU16439","S009047",2
"OTU9833","S009047",2
"OTU10778","S009047",2
"OTU13031","S009047",2
"OTU7870","S009047",2
"OTU9426","S009047",2
"OTU13187","S009047",2
"OTU15419","S009047",2
"OTU11445","S009047",2
"OTU8266","S009047",2
"OTU8308","S009047",2
"OTU12573","S009047",2
"OTU11093","S009047",2
"OTU11318","S009047",2
"OTU16863","S009047",2
"OTU1","S009048",1
"OTU16","S009048",1
"OTU23","S009048",1
"OTU21","S009048",1
"OTU36","S009048",1
"OTU33","S009048",1
"OTU65","S009048",16589
"OTU143","S009048",398
"OTU181","S009048",221
"OTU9479","S009048",1
"OTU12400","S009048",2
"OTU655","S009048",84
"OTU12231","S009048",2
"OTU13454","S009048",1
"OTU7505","S009048",2
"OTU4226","S009048",1
"OTU1948","S009048",32
"OTU2509","S009048",14
"OTU3700","S009048",13
"OTU4660","S009048",7
"OTU11388","S009048",6
"OTU5308","S009048",6
"OTU9663","S009048",4
"OTU13825","S009048",4
"OTU5475","S009048",4
"OTU6026","S009048",3
"OTU15876","S009048",3
"OTU17138","S009048",3
"OTU6103","S009048",3
"OTU8365","S009048",3
"OTU13768","S009048",3
"OTU14618","S009048",3
"OTU12835","S009048",2
"OTU15122","S009048",2
"OTU14189","S009048",2
"OTU12886","S009048",2
"OTU16427","S009048",2
"OTU8678","S009048",2
"OTU14611","S009048",2
"OTU14249","S009048",2
"OTU13032","S009048",2
"OTU10062","S009048",2
"OTU11572","S009048",2
"OTU10257","S009048",2
"OTU13743","S009048",1
"OTU1","S009049",1
"OTU4","S009049",26148
"OTU5","S009049",1
"OTU3","S009049",1
"OTU9","S009049",1
"OTU69","S009049",1
"OTU111","S009049",1
"OTU119","S009049",1
"OTU192","S009049",72
"OTU281","S009049",1
"OTU497","S009049",1
"OTU9479","S009049",1
"OTU467","S009049",1
"OTU12231","S009049",1
"OTU9657","S009049",2
"OTU13454","S009049",2
"OTU7505","S009049",1
"OTU13545","S009049",1
"OTU12614","S009049",1
"OTU8724","S009049",1
"OTU2735","S009049",1
"OTU3159","S009049",14
"OTU6681","S009049",7
"OTU3865","S009049",6
"OTU12941","S009049",3
"OTU10566","S009049",3
"OTU5084","S009049",3
"OTU4923","S009049",3
"OTU4384","S009049",5
"OTU5162","S009049",5
"OTU6656","S009049",3
"OTU10067","S009049",3
"OTU6152","S009049",4
"OTU6241","S009049",3
"OTU7016","S009049",3
"OTU6174","S009049",1
"OTU6273","S009049",3
"OTU14768","S009049",1
"OTU6710","S009049",3
"OTU7908","S009049",1
"OTU12153","S009049",3
"OTU4785","S009049",3
"OTU5684","S009049",1
"OTU5648","S009049",3
"OTU8704","S009049",3
"OTU6221","S009049",4
"OTU10608","S009049",2
"OTU5217","S009049",4
"OTU5304","S009049",3
"OTU5072","S009049",3
"OTU6827","S009049",2
"OTU7658","S009049",2
"OTU12944","S009049",1
"OTU10080","S009049",3
"OTU12160","S009049",2
"OTU7046","S009049",3
"OTU9395","S009049",2
"OTU16647","S009049",2
"OTU13400","S009049",1
"OTU6525","S009049",3
"OTU11733","S009049",2
"OTU12855","S009049",1
"OTU13170","S009049",2
"OTU5871","S009049",3
"OTU9063","S009049",2
"OTU9827","S009049",2
"OTU13113","S009049",1
"OTU6579","S009049",3
"OTU11062","S009049",2
"OTU16551","S009049",2
"OTU12246","S009049",1
"OTU6515","S009049",2
"OTU15795","S009049",2
"OTU7043","S009049",2
"OTU6790","S009049",1
"OTU15209","S009049",1
"OTU7049","S009049",2
"OTU6321","S009049",2
"OTU14225","S009049",2
"OTU8276","S009049",3
"OTU12452","S009049",1
"OTU7312","S009049",1
"OTU6197","S009049",1
"OTU13377","S009049",1
"OTU9892","S009049",1
"OTU8820","S009049",2
"OTU8955","S009049",2
"OTU13231","S009049",1
"OTU13091","S009049",1
"OTU12357","S009049",2
"OTU9387","S009049",2
"OTU12014","S009049",1
"OTU8585","S009049",1
"OTU12999","S009049",1
"OTU12099","S009049",2
"OTU12122","S009049",2
"OTU13349","S009049",2
"OTU9644","S009049",1
"OTU14655","S009049",2
"OTU13908","S009049",2
"OTU12209","S009049",1
"OTU10952","S009049",2
"OTU16097","S009049",1
"OTU13202","S009049",1
"OTU13242","S009049",1
"OTU8601","S009049",1
"OTU13604","S009049",1
"OTU16199","S009049",1
"OTU16046","S009049",1
"OTU8355","S009049",2
"OTU17068","S009049",1
"OTU15812","S009049",1
"OTU9997","S009049",2
"OTU13979","S009049",2
"OTU15550","S009049",2
"OTU9533","S009049",2
"OTU10271","S009049",2
"OTU11333","S009049",2
"OTU14449","S009049",2
"OTU13693","S009049",2
"OTU8709","S009049",2
"OTU7878","S009049",2
"OTU10001","S009049",1
"OTU17079","S009049",2
"OTU15378","S009049",2
"OTU10224","S009049",2
"OTU13317","S009049",2
"OTU16409","S009049",1
"OTU12818","S009049",2
"OTU8295","S009049",2
"OTU12850","S009049",1
"OTU16191","S009049",1
"OTU16189","S009049",1
"OTU8712","S009049",1
"OTU12437","S009049",2
"OTU10121","S009049",2
"OTU12451","S009049",2
"OTU16147","S009049",1
"OTU12832","S009049",1
"OTU7898","S009049",1
"OTU9659","S009049",1
"OTU9650","S009049",2
"OTU12824","S009049",1
"OTU16831","S009049",2
"OTU8220","S009049",2
"OTU6","S009054",1
"OTU12","S009054",1478
"OTU1080","S009054",1
"OTU216","S009054",3
"OTU9479","S009054",1
"OTU450","S009054",5
"OTU7505","S009054",1
"OTU8517","S009054",2
"OTU9904","S009054",1
"OTU9729","S009054",1
"OTU8710","S009054",1
"OTU10059","S009054",1
"OTU5945","S009054",1
"OTU8248","S009054",2
"OTU13856","S009054",2
"OTU9144","S009054",1
"OTU14960","S009054",1
"OTU13423","S009054",1
"OTU11284","S009054",1
"OTU15279","S009054",1
"OTU1","S009055",2
"OTU2","S009055",1
"OTU5","S009055",3
"OTU20","S009055",2
"OTU49","S009055",3
"OTU12","S009055",1
"OTU10","S009055",1
"OTU19","S009055",1
"OTU23","S009055",32095
"OTU26","S009055",1
"OTU30","S009055",1
"OTU46","S009055",1
"OTU55","S009055",1
"OTU58","S009055",1
"OTU60","S009055",1
"OTU43","S009055",1
"OTU166","S009055",2
"OTU209","S009055",152
"OTU222","S009055",151
"OTU490","S009055",96
"OTU9479","S009055",1
"OTU12400","S009055",1
"OTU822","S009055",87
"OTU519","S009055",82
"OTU820","S009055",80
"OTU501","S009055",1
"OTU9657","S009055",1
"OTU878","S009055",72
"OTU13454","S009055",3
"OTU964","S009055",1
"OTU7505","S009055",1
"OTU1017","S009055",64
"OTU988","S009055",1
"OTU7897","S009055",60
"OTU1143","S009055",1
"OTU1277","S009055",1
"OTU1184","S009055",1
"OTU1103","S009055",1
"OTU1137","S009055",1
"OTU1070","S009055",1
"OTU1238","S009055",2
"OTU1283","S009055",1
"OTU1629","S009055",40
"OTU1233","S009055",1
"OTU1344","S009055",35
"OTU16471","S009055",1
"OTU1619","S009055",1
"OTU8724","S009055",1
"OTU1680","S009055",30
"OTU2479","S009055",30
"OTU1647","S009055",1
"OTU1530","S009055",30
"OTU2176","S009055",29
"OTU1995","S009055",27
"OTU2350","S009055",26
"OTU2335","S009055",24
"OTU3330","S009055",18
"OTU2899","S009055",6
"OTU3947","S009055",14
"OTU3132","S009055",14
"OTU2830","S009055",1
"OTU3776","S009055",1
"OTU4593","S009055",12
"OTU3497","S009055",11
"OTU5237","S009055",11
"OTU4434","S009055",9
"OTU14286","S009055",8
"OTU4539","S009055",6
"OTU6713","S009055",5
"OTU11771","S009055",4
"OTU6987","S009055",4
"OTU9708","S009055",4
"OTU4995","S009055",4
"OTU7339","S009055",4
"OTU5279","S009055",4
"OTU5226","S009055",4
"OTU5467","S009055",4
"OTU6593","S009055",4
"OTU7783","S009055",4
"OTU10676","S009055",3
"OTU11265","S009055",3
"OTU7156","S009055",3
"OTU10380","S009055",3
"OTU12501","S009055",3
"OTU7002","S009055",3
"OTU9227","S009055",3
"OTU5758","S009055",3
"OTU12107","S009055",3
"OTU8453","S009055",3
"OTU6606","S009055",3
"OTU6642","S009055",3
"OTU10378","S009055",3
"OTU12270","S009055",3
"OTU11549","S009055",3
"OTU8507","S009055",3
"OTU16563","S009055",3
"OTU14539","S009055",3
"OTU6332","S009055",3
"OTU7064","S009055",3
"OTU6938","S009055",3
"OTU5987","S009055",3
"OTU7190","S009055",3
"OTU15496","S009055",3
"OTU7038","S009055",3
"OTU6607","S009055",3
"OTU9039","S009055",2
"OTU11813","S009055",2
"OTU15244","S009055",2
"OTU7839","S009055",2
"OTU16486","S009055",2
"OTU14847","S009055",2
"OTU8610","S009055",2
"OTU9310","S009055",2
"OTU16621","S009055",2
"OTU7862","S009055",2
"OTU13413","S009055",2
"OTU9095","S009055",2
"OTU7959","S009055",2
"OTU12110","S009055",2
"OTU16806","S009055",2
"OTU15692","S009055",2
"OTU14062","S009055",2
"OTU9442","S009055",2
"OTU8366","S009055",2
"OTU9484","S009055",2
"OTU16711","S009055",2
"OTU12908","S009055",2
"OTU8848","S009055",2
"OTU8784","S009055",2
"OTU8332","S009055",2
"OTU11773","S009055",2
"OTU13761","S009055",2
"OTU12064","S009055",2
"OTU14514","S009055",2
"OTU13729","S009055",2
"OTU15582","S009055",2
"OTU11951","S009055",2
"OTU10185","S009055",2
"OTU9700","S009055",2
"OTU11442","S009055",2
"OTU9371","S009055",2
"OTU11890","S009055",2
"OTU11895","S009055",2
"OTU9220","S009055",2
"OTU14107","S009055",2
"OTU14241","S009055",2
"OTU10077","S009055",2
"OTU10979","S009055",2
"OTU16862","S009055",2
"OTU11713","S009055",2
"OTU9843","S009055",2
"OTU7973","S009055",2
"OTU13168","S009055",2
"OTU13117","S009055",2
"OTU14469","S009055",2
"OTU14917","S009055",2
"OTU10314","S009055",2
"OTU10126","S009055",2
"OTU10237","S009055",2
"OTU10105","S009055",2
"OTU10542","S009055",2
"OTU10269","S009055",2
"OTU11023","S009055",2
"OTU10283","S009055",2
"OTU10485","S009055",2
"OTU16449","S009055",2
"OTU10466","S009055",2
"OTU8325","S009055",2
"OTU10467","S009055",2
"OTU10595","S009055",2
"OTU13252","S009055",2
"OTU10452","S009055",2
"OTU10226","S009055",2
"OTU7975","S009055",2
"OTU13513","S009055",2
"OTU15278","S009055",2
"OTU13583","S009055",2
"OTU16788","S009055",2
"OTU10176","S009055",2
"OTU8971","S009055",2
"OTU10634","S009055",2
"OTU12467","S009055",2
"OTU13236","S009055",2
"OTU15250","S009055",2
"OTU5","S009056",21445
"OTU22","S009056",1
"OTU9","S009056",12
"OTU23","S009056",1
"OTU50","S009056",1
"OTU71","S009056",1
"OTU43","S009056",3
"OTU74","S009056",1
"OTU8911","S009056",276
"OTU164","S009056",119
"OTU166","S009056",1
"OTU11457","S009056",41
"OTU8003","S009056",47
"OTU9479","S009056",1
"OTU12231","S009056",2
"OTU9657","S009056",1
"OTU587","S009056",72
"OTU7505","S009056",1
"OTU7903","S009056",26
"OTU8517","S009056",1
"OTU9904","S009056",1
"OTU1039","S009056",1
"OTU1184","S009056",1
"OTU1443","S009056",1
"OTU1771","S009056",8
"OTU4670","S009056",5
"OTU11259","S009056",3
"OTU3908","S009056",1
"OTU11368","S009056",3
"OTU5317","S009056",4
"OTU5668","S009056",2
"OTU5468","S009056",2
"OTU4459","S009056",4
"OTU7362","S009056",1
"OTU5100","S009056",4
"OTU4710","S009056",2
"OTU5683","S009056",3
"OTU8651","S009056",2
"OTU6029","S009056",2
"OTU4960","S009056",2
"OTU9775","S009056",4
"OTU11378","S009056",1
"OTU9155","S009056",2
"OTU14725","S009056",3
"OTU11033","S009056",1
"OTU5589","S009056",2
"OTU9300","S009056",3
"OTU6428","S009056",3
"OTU10341","S009056",1
"OTU10065","S009056",4
"OTU7170","S009056",1
"OTU10605","S009056",3
"OTU5660","S009056",1
"OTU5305","S009056",1
"OTU7157","S009056",1
"OTU9101","S009056",2
"OTU13482","S009056",3
"OTU12069","S009056",3
"OTU11184","S009056",2
"OTU9065","S009056",1
"OTU7042","S009056",1
"OTU7346","S009056",2
"OTU6339","S009056",2
"OTU14325","S009056",1
"OTU7179","S009056",1
"OTU14749","S009056",1
"OTU6653","S009056",1
"OTU9546","S009056",1
"OTU16939","S009056",1
"OTU6815","S009056",3
"OTU7076","S009056",1
"OTU10119","S009056",1
"OTU6829","S009056",2
"OTU6986","S009056",1
"OTU9162","S009056",3
"OTU9909","S009056",1
"OTU14247","S009056",1
"OTU5682","S009056",1
"OTU8375","S009056",1
"OTU12258","S009056",2
"OTU17017","S009056",2
"OTU15645","S009056",1
"OTU14665","S009056",2
"OTU11099","S009056",2
"OTU7912","S009056",2
"OTU9683","S009056",1
"OTU11870","S009056",2
"OTU8462","S009056",1
"OTU14893","S009056",2
"OTU9072","S009056",1
"OTU14649","S009056",1
"OTU16650","S009056",2
"OTU12143","S009056",1
